Time Interval, Browse Path, Value Source, Data Type
801,Line2/Filler/InfeedCount,0,Double
810,Line2/Filler/InfeedCount,0,Double
819,Line2/Filler/InfeedCount,0,Double
828,Line2/Filler/InfeedCount,0,Double
837,Line2/Filler/InfeedCount,0,Double
846,Line2/Filler/InfeedCount,0,Double
855,Line2/Filler/InfeedCount,0,Double
864,Line2/Filler/InfeedCount,0,Double
873,Line2/Filler/InfeedCount,0,Double
882,Line2/Filler/InfeedCount,1,Double
891,Line2/Filler/InfeedCount,2,Double
900,Line2/Filler/InfeedCount,3,Double
909,Line2/Filler/InfeedCount,4,Double
918,Line2/Filler/InfeedCount,5,Double
927,Line2/Filler/InfeedCount,6,Double
936,Line2/Filler/InfeedCount,7,Double
945,Line2/Filler/InfeedCount,8,Double
954,Line2/Filler/InfeedCount,9,Double
963,Line2/Filler/InfeedCount,10,Double
972,Line2/Filler/InfeedCount,0,Double
981,Line2/Filler/InfeedCount,1,Double
990,Line2/Filler/InfeedCount,2,Double
999,Line2/Filler/InfeedCount,3,Double
1008,Line2/Filler/InfeedCount,4,Double
1017,Line2/Filler/InfeedCount,5,Double
1026,Line2/Filler/InfeedCount,6,Double
1035,Line2/Filler/InfeedCount,7,Double
1044,Line2/Filler/InfeedCount,8,Double
1053,Line2/Filler/InfeedCount,9,Double
1062,Line2/Filler/InfeedCount,10,Double
1071,Line2/Filler/InfeedCount,0,Double
1080,Line2/Filler/InfeedCount,1,Double
1089,Line2/Filler/InfeedCount,2,Double
1098,Line2/Filler/InfeedCount,3,Double
1107,Line2/Filler/InfeedCount,4,Double
1116,Line2/Filler/InfeedCount,5,Double
1125,Line2/Filler/InfeedCount,0,Double
1134,Line2/Filler/InfeedCount,0,Double
1143,Line2/Filler/InfeedCount,0,Double
1152,Line2/Filler/InfeedCount,0,Double
1161,Line2/Filler/InfeedCount,0,Double
1170,Line2/Filler/InfeedCount,0,Double
1179,Line2/Filler/InfeedCount,0,Double
1188,Line2/Filler/InfeedCount,0,Double
1197,Line2/Filler/InfeedCount,0,Double
1206,Line2/Filler/InfeedCount,0,Double
1215,Line2/Filler/InfeedCount,0,Double
1224,Line2/Filler/InfeedCount,0,Double
1233,Line2/Filler/InfeedCount,0,Double
1242,Line2/Filler/InfeedCount,0,Double
1251,Line2/Filler/InfeedCount,0,Double
1260,Line2/Filler/InfeedCount,1,Double
1269,Line2/Filler/InfeedCount,2,Double
1278,Line2/Filler/InfeedCount,3,Double
1287,Line2/Filler/InfeedCount,4,Double
1296,Line2/Filler/InfeedCount,5,Double
1305,Line2/Filler/InfeedCount,6,Double
1314,Line2/Filler/InfeedCount,7,Double
1323,Line2/Filler/InfeedCount,8,Double
1332,Line2/Filler/InfeedCount,9,Double
1341,Line2/Filler/InfeedCount,10,Double
1350,Line2/Filler/InfeedCount,0,Double
1359,Line2/Filler/InfeedCount,1,Double
1368,Line2/Filler/InfeedCount,2,Double
1377,Line2/Filler/InfeedCount,3,Double
1386,Line2/Filler/InfeedCount,4,Double
1395,Line2/Filler/InfeedCount,5,Double
1404,Line2/Filler/InfeedCount,6,Double
1413,Line2/Filler/InfeedCount,7,Double
1422,Line2/Filler/InfeedCount,8,Double
1431,Line2/Filler/InfeedCount,9,Double
1440,Line2/Filler/InfeedCount,10,Double
1449,Line2/Filler/InfeedCount,0,Double
1458,Line2/Filler/InfeedCount,1,Double
1467,Line2/Filler/InfeedCount,2,Double
1476,Line2/Filler/InfeedCount,3,Double
1485,Line2/Filler/InfeedCount,4,Double
1494,Line2/Filler/InfeedCount,5,Double
1503,Line2/Filler/InfeedCount,6,Double
1512,Line2/Filler/InfeedCount,7,Double
1521,Line2/Filler/InfeedCount,8,Double
1530,Line2/Filler/InfeedCount,9,Double
1539,Line2/Filler/InfeedCount,10,Double
1548,Line2/Filler/InfeedCount,0,Double
1557,Line2/Filler/InfeedCount,1,Double
1566,Line2/Filler/InfeedCount,2,Double
1575,Line2/Filler/InfeedCount,3,Double
1584,Line2/Filler/InfeedCount,4,Double
1593,Line2/Filler/InfeedCount,5,Double
1602,Line2/Filler/InfeedCount,6,Double
1611,Line2/Filler/InfeedCount,7,Double
1620,Line2/Filler/InfeedCount,8,Double
1629,Line2/Filler/InfeedCount,9,Double
1638,Line2/Filler/InfeedCount,10,Double
1647,Line2/Filler/InfeedCount,0,Double
1656,Line2/Filler/InfeedCount,1,Double
1665,Line2/Filler/InfeedCount,2,Double
1674,Line2/Filler/InfeedCount,3,Double
1683,Line2/Filler/InfeedCount,4,Double
1692,Line2/Filler/InfeedCount,5,Double
1701,Line2/Filler/InfeedCount,6,Double
1710,Line2/Filler/InfeedCount,7,Double
1719,Line2/Filler/InfeedCount,8,Double
1728,Line2/Filler/InfeedCount,9,Double
1737,Line2/Filler/InfeedCount,0,Double
1746,Line2/Filler/InfeedCount,0,Double
1755,Line2/Filler/InfeedCount,0,Double
1764,Line2/Filler/InfeedCount,0,Double
1773,Line2/Filler/InfeedCount,0,Double
1782,Line2/Filler/InfeedCount,0,Double
1791,Line2/Filler/InfeedCount,0,Double
1800,Line2/Filler/InfeedCount,0,Double
1809,Line2/Filler/InfeedCount,0,Double
1818,Line2/Filler/InfeedCount,0,Double
1827,Line2/Filler/InfeedCount,0,Double
1836,Line2/Filler/InfeedCount,1,Double
1845,Line2/Filler/InfeedCount,2,Double
1854,Line2/Filler/InfeedCount,3,Double
1863,Line2/Filler/InfeedCount,4,Double
1872,Line2/Filler/InfeedCount,5,Double
1881,Line2/Filler/InfeedCount,6,Double
1890,Line2/Filler/InfeedCount,7,Double
1899,Line2/Filler/InfeedCount,8,Double
1908,Line2/Filler/InfeedCount,9,Double
1917,Line2/Filler/InfeedCount,10,Double
1926,Line2/Filler/InfeedCount,0,Double
1935,Line2/Filler/InfeedCount,1,Double
1944,Line2/Filler/InfeedCount,2,Double
1953,Line2/Filler/InfeedCount,3,Double
1962,Line2/Filler/InfeedCount,4,Double
1971,Line2/Filler/InfeedCount,5,Double
1980,Line2/Filler/InfeedCount,6,Double
1989,Line2/Filler/InfeedCount,7,Double
1998,Line2/Filler/InfeedCount,8,Double
2007,Line2/Filler/InfeedCount,9,Double
2016,Line2/Filler/InfeedCount,10,Double
2025,Line2/Filler/InfeedCount,0,Double
2034,Line2/Filler/InfeedCount,0,Double
2043,Line2/Filler/InfeedCount,0,Double
2052,Line2/Filler/InfeedCount,0,Double
2061,Line2/Filler/InfeedCount,0,Double
2070,Line2/Filler/InfeedCount,0,Double
2079,Line2/Filler/InfeedCount,0,Double
2088,Line2/Filler/InfeedCount,0,Double
2097,Line2/Filler/InfeedCount,0,Double
2106,Line2/Filler/InfeedCount,0,Double
2115,Line2/Filler/InfeedCount,0,Double
2124,Line2/Filler/InfeedCount,0,Double
2133,Line2/Filler/InfeedCount,0,Double
2142,Line2/Filler/InfeedCount,0,Double
2151,Line2/Filler/InfeedCount,0,Double
2160,Line2/Filler/InfeedCount,0,Double
2169,Line2/Filler/InfeedCount,0,Double
2178,Line2/Filler/InfeedCount,0,Double
2187,Line2/Filler/InfeedCount,0,Double
2196,Line2/Filler/InfeedCount,0,Double
2205,Line2/Filler/InfeedCount,0,Double
2214,Line2/Filler/InfeedCount,1,Double
2223,Line2/Filler/InfeedCount,2,Double
2232,Line2/Filler/InfeedCount,3,Double
2241,Line2/Filler/InfeedCount,4,Double
2250,Line2/Filler/InfeedCount,5,Double
2259,Line2/Filler/InfeedCount,6,Double
2268,Line2/Filler/InfeedCount,7,Double
2277,Line2/Filler/InfeedCount,8,Double
2286,Line2/Filler/InfeedCount,9,Double
2295,Line2/Filler/InfeedCount,10,Double
2304,Line2/Filler/InfeedCount,0,Double
2313,Line2/Filler/InfeedCount,1,Double
2322,Line2/Filler/InfeedCount,2,Double
2331,Line2/Filler/InfeedCount,3,Double
2340,Line2/Filler/InfeedCount,4,Double
2349,Line2/Filler/InfeedCount,5,Double
2358,Line2/Filler/InfeedCount,6,Double
2367,Line2/Filler/InfeedCount,7,Double
2376,Line2/Filler/InfeedCount,8,Double
2385,Line2/Filler/InfeedCount,9,Double
2394,Line2/Filler/InfeedCount,10,Double
2403,Line2/Filler/InfeedCount,0,Double
2412,Line2/Filler/InfeedCount,1,Double
2421,Line2/Filler/InfeedCount,2,Double
2430,Line2/Filler/InfeedCount,3,Double
2439,Line2/Filler/InfeedCount,4,Double
2448,Line2/Filler/InfeedCount,5,Double
2457,Line2/Filler/InfeedCount,6,Double
2466,Line2/Filler/InfeedCount,7,Double
2475,Line2/Filler/InfeedCount,8,Double
2484,Line2/Filler/InfeedCount,9,Double
2493,Line2/Filler/InfeedCount,10,Double
2502,Line2/Filler/InfeedCount,0,Double
2511,Line2/Filler/InfeedCount,1,Double
2520,Line2/Filler/InfeedCount,2,Double
2529,Line2/Filler/InfeedCount,3,Double
2538,Line2/Filler/InfeedCount,4,Double
2547,Line2/Filler/InfeedCount,5,Double
2556,Line2/Filler/InfeedCount,6,Double
2565,Line2/Filler/InfeedCount,7,Double
2574,Line2/Filler/InfeedCount,8,Double
2583,Line2/Filler/InfeedCount,9,Double
2592,Line2/Filler/InfeedCount,0,Double
2601,Line2/Filler/InfeedCount,0,Double
2610,Line2/Filler/InfeedCount,0,Double
2619,Line2/Filler/InfeedCount,0,Double
2628,Line2/Filler/InfeedCount,0,Double
2637,Line2/Filler/InfeedCount,0,Double
2646,Line2/Filler/InfeedCount,0,Double
2655,Line2/Filler/InfeedCount,0,Double
2664,Line2/Filler/InfeedCount,0,Double
2673,Line2/Filler/InfeedCount,0,Double
2682,Line2/Filler/InfeedCount,0,Double
2691,Line2/Filler/InfeedCount,1,Double
2700,Line2/Filler/InfeedCount,2,Double
2709,Line2/Filler/InfeedCount,3,Double
2718,Line2/Filler/InfeedCount,4,Double
2727,Line2/Filler/InfeedCount,5,Double
2736,Line2/Filler/InfeedCount,6,Double
2745,Line2/Filler/InfeedCount,7,Double
2754,Line2/Filler/InfeedCount,8,Double
2763,Line2/Filler/InfeedCount,9,Double
2772,Line2/Filler/InfeedCount,10,Double
2781,Line2/Filler/InfeedCount,0,Double
2790,Line2/Filler/InfeedCount,1,Double
2799,Line2/Filler/InfeedCount,2,Double
2808,Line2/Filler/InfeedCount,3,Double
2817,Line2/Filler/InfeedCount,4,Double
2826,Line2/Filler/InfeedCount,5,Double
2835,Line2/Filler/InfeedCount,6,Double
2844,Line2/Filler/InfeedCount,7,Double
2853,Line2/Filler/InfeedCount,8,Double
2862,Line2/Filler/InfeedCount,9,Double
2871,Line2/Filler/InfeedCount,10,Double
2880,Line2/Filler/InfeedCount,0,Double
2889,Line2/Filler/InfeedCount,0,Double
2898,Line2/Filler/InfeedCount,0,Double
2907,Line2/Filler/InfeedCount,0,Double
2916,Line2/Filler/InfeedCount,0,Double
2925,Line2/Filler/InfeedCount,0,Double
2934,Line2/Filler/InfeedCount,0,Double
2943,Line2/Filler/InfeedCount,0,Double
2952,Line2/Filler/InfeedCount,0,Double
2961,Line2/Filler/InfeedCount,0,Double
2970,Line2/Filler/InfeedCount,0,Double
2979,Line2/Filler/InfeedCount,1,Double
2988,Line2/Filler/InfeedCount,2,Double
2997,Line2/Filler/InfeedCount,3,Double
3006,Line2/Filler/InfeedCount,4,Double
3015,Line2/Filler/InfeedCount,5,Double
3024,Line2/Filler/InfeedCount,6,Double
3033,Line2/Filler/InfeedCount,7,Double
3042,Line2/Filler/InfeedCount,8,Double
3051,Line2/Filler/InfeedCount,9,Double
3060,Line2/Filler/InfeedCount,10,Double
3069,Line2/Filler/InfeedCount,0,Double
3078,Line2/Filler/InfeedCount,1,Double
3087,Line2/Filler/InfeedCount,2,Double
3096,Line2/Filler/InfeedCount,3,Double
3105,Line2/Filler/InfeedCount,4,Double
3114,Line2/Filler/InfeedCount,5,Double
3123,Line2/Filler/InfeedCount,6,Double
3132,Line2/Filler/InfeedCount,7,Double
3141,Line2/Filler/InfeedCount,8,Double
3150,Line2/Filler/InfeedCount,9,Double
3159,Line2/Filler/InfeedCount,10,Double
3168,Line2/Filler/InfeedCount,0,Double
3177,Line2/Filler/InfeedCount,1,Double
3186,Line2/Filler/InfeedCount,2,Double
3195,Line2/Filler/InfeedCount,3,Double
3204,Line2/Filler/InfeedCount,4,Double
3213,Line2/Filler/InfeedCount,5,Double
3222,Line2/Filler/InfeedCount,6,Double
3231,Line2/Filler/InfeedCount,7,Double
3240,Line2/Filler/InfeedCount,8,Double
3249,Line2/Filler/InfeedCount,9,Double
3258,Line2/Filler/InfeedCount,10,Double
3267,Line2/Filler/InfeedCount,0,Double
3276,Line2/Filler/InfeedCount,0,Double
3285,Line2/Filler/InfeedCount,0,Double
3294,Line2/Filler/InfeedCount,0,Double
3303,Line2/Filler/InfeedCount,0,Double
3312,Line2/Filler/InfeedCount,0,Double
3321,Line2/Filler/InfeedCount,0,Double
3330,Line2/Filler/InfeedCount,0,Double
3339,Line2/Filler/InfeedCount,0,Double
3348,Line2/Filler/InfeedCount,0,Double
3357,Line2/Filler/InfeedCount,0,Double
3366,Line2/Filler/InfeedCount,0,Double
3375,Line2/Filler/InfeedCount,0,Double
3384,Line2/Filler/InfeedCount,0,Double
3393,Line2/Filler/InfeedCount,0,Double
3402,Line2/Filler/InfeedCount,0,Double
3411,Line2/Filler/InfeedCount,0,Double
3420,Line2/Filler/InfeedCount,0,Double
3429,Line2/Filler/InfeedCount,0,Double
3438,Line2/Filler/InfeedCount,0,Double
3447,Line2/Filler/InfeedCount,0,Double
3456,Line2/Filler/InfeedCount,0,Double
3465,Line2/Filler/InfeedCount,0,Double
3474,Line2/Filler/InfeedCount,0,Double
3483,Line2/Filler/InfeedCount,0,Double
3492,Line2/Filler/InfeedCount,0,Double
3501,Line2/Filler/InfeedCount,0,Double
3510,Line2/Filler/InfeedCount,0,Double
3519,Line2/Filler/InfeedCount,0,Double
3528,Line2/Filler/InfeedCount,0,Double
3537,Line2/Filler/InfeedCount,0,Double
3546,Line2/Filler/InfeedCount,0,Double
3555,Line2/Filler/InfeedCount,1,Double
3564,Line2/Filler/InfeedCount,2,Double
3573,Line2/Filler/InfeedCount,3,Double
3582,Line2/Filler/InfeedCount,4,Double
3591,Line2/Filler/InfeedCount,5,Double
3600,Line2/Filler/InfeedCount,6,Double
3609,Line2/Filler/InfeedCount,7,Double
3618,Line2/Filler/InfeedCount,8,Double
3627,Line2/Filler/InfeedCount,9,Double
3636,Line2/Filler/InfeedCount,10,Double
3645,Line2/Filler/InfeedCount,0,Double
3654,Line2/Filler/InfeedCount,1,Double
3663,Line2/Filler/InfeedCount,2,Double
3672,Line2/Filler/InfeedCount,3,Double
3681,Line2/Filler/InfeedCount,4,Double
3690,Line2/Filler/InfeedCount,5,Double
3699,Line2/Filler/InfeedCount,6,Double
3708,Line2/Filler/InfeedCount,7,Double
3717,Line2/Filler/InfeedCount,8,Double
3726,Line2/Filler/InfeedCount,9,Double
3735,Line2/Filler/InfeedCount,10,Double
3744,Line2/Filler/InfeedCount,0,Double
3753,Line2/Filler/InfeedCount,1,Double
3762,Line2/Filler/InfeedCount,2,Double
3771,Line2/Filler/InfeedCount,3,Double
3780,Line2/Filler/InfeedCount,4,Double
3789,Line2/Filler/InfeedCount,5,Double
3798,Line2/Filler/InfeedCount,0,Double
3807,Line2/Filler/InfeedCount,0,Double
3816,Line2/Filler/InfeedCount,0,Double
3825,Line2/Filler/InfeedCount,0,Double
3834,Line2/Filler/InfeedCount,0,Double
3843,Line2/Filler/InfeedCount,0,Double
3852,Line2/Filler/InfeedCount,0,Double
3861,Line2/Filler/InfeedCount,0,Double
3870,Line2/Filler/InfeedCount,0,Double
3879,Line2/Filler/InfeedCount,0,Double
3888,Line2/Filler/InfeedCount,0,Double
3897,Line2/Filler/InfeedCount,0,Double
3906,Line2/Filler/InfeedCount,0,Double
3915,Line2/Filler/InfeedCount,0,Double
3924,Line2/Filler/InfeedCount,0,Double
3933,Line2/Filler/InfeedCount,1,Double
3942,Line2/Filler/InfeedCount,2,Double
3951,Line2/Filler/InfeedCount,3,Double
3960,Line2/Filler/InfeedCount,4,Double
3969,Line2/Filler/InfeedCount,5,Double
3978,Line2/Filler/InfeedCount,6,Double
3987,Line2/Filler/InfeedCount,7,Double
3996,Line2/Filler/InfeedCount,8,Double
4005,Line2/Filler/InfeedCount,9,Double
4014,Line2/Filler/InfeedCount,10,Double
4023,Line2/Filler/InfeedCount,0,Double
4032,Line2/Filler/InfeedCount,1,Double
4041,Line2/Filler/InfeedCount,2,Double
4050,Line2/Filler/InfeedCount,3,Double
4059,Line2/Filler/InfeedCount,4,Double
4068,Line2/Filler/InfeedCount,5,Double
4077,Line2/Filler/InfeedCount,6,Double
4086,Line2/Filler/InfeedCount,7,Double
4095,Line2/Filler/InfeedCount,8,Double
4104,Line2/Filler/InfeedCount,9,Double
4113,Line2/Filler/InfeedCount,10,Double
4122,Line2/Filler/InfeedCount,0,Double
4131,Line2/Filler/InfeedCount,1,Double
4140,Line2/Filler/InfeedCount,2,Double
4149,Line2/Filler/InfeedCount,3,Double
4158,Line2/Filler/InfeedCount,4,Double
4167,Line2/Filler/InfeedCount,5,Double
4176,Line2/Filler/InfeedCount,6,Double
4185,Line2/Filler/InfeedCount,7,Double
4194,Line2/Filler/InfeedCount,8,Double
4203,Line2/Filler/InfeedCount,9,Double
4212,Line2/Filler/InfeedCount,10,Double
4221,Line2/Filler/InfeedCount,0,Double
4230,Line2/Filler/InfeedCount,1,Double
4239,Line2/Filler/InfeedCount,2,Double
4248,Line2/Filler/InfeedCount,3,Double
4257,Line2/Filler/InfeedCount,4,Double
4266,Line2/Filler/InfeedCount,5,Double
4275,Line2/Filler/InfeedCount,6,Double
4284,Line2/Filler/InfeedCount,7,Double
4293,Line2/Filler/InfeedCount,8,Double
4302,Line2/Filler/InfeedCount,9,Double
4311,Line2/Filler/InfeedCount,10,Double
4320,Line2/Filler/InfeedCount,0,Double
4329,Line2/Filler/InfeedCount,1,Double
4338,Line2/Filler/InfeedCount,2,Double
4347,Line2/Filler/InfeedCount,3,Double
4356,Line2/Filler/InfeedCount,4,Double
4365,Line2/Filler/InfeedCount,5,Double
4374,Line2/Filler/InfeedCount,6,Double
4383,Line2/Filler/InfeedCount,7,Double
4392,Line2/Filler/InfeedCount,8,Double
4401,Line2/Filler/InfeedCount,9,Double
4410,Line2/Filler/InfeedCount,0,Double
4419,Line2/Filler/InfeedCount,0,Double
4428,Line2/Filler/InfeedCount,0,Double
4437,Line2/Filler/InfeedCount,0,Double
4446,Line2/Filler/InfeedCount,0,Double
4455,Line2/Filler/InfeedCount,0,Double
4464,Line2/Filler/InfeedCount,0,Double
4473,Line2/Filler/InfeedCount,0,Double
4482,Line2/Filler/InfeedCount,0,Double
4491,Line2/Filler/InfeedCount,0,Double
4500,Line2/Filler/InfeedCount,0,Double
4509,Line2/Filler/InfeedCount,1,Double
4518,Line2/Filler/InfeedCount,2,Double
4527,Line2/Filler/InfeedCount,3,Double
4536,Line2/Filler/InfeedCount,4,Double
4545,Line2/Filler/InfeedCount,5,Double
4554,Line2/Filler/InfeedCount,6,Double
4563,Line2/Filler/InfeedCount,7,Double
4572,Line2/Filler/InfeedCount,8,Double
4581,Line2/Filler/InfeedCount,9,Double
4590,Line2/Filler/InfeedCount,10,Double
4599,Line2/Filler/InfeedCount,0,Double
4608,Line2/Filler/InfeedCount,1,Double
4617,Line2/Filler/InfeedCount,2,Double
4626,Line2/Filler/InfeedCount,3,Double
4635,Line2/Filler/InfeedCount,4,Double
4644,Line2/Filler/InfeedCount,5,Double
4653,Line2/Filler/InfeedCount,6,Double
4662,Line2/Filler/InfeedCount,7,Double
4671,Line2/Filler/InfeedCount,8,Double
4680,Line2/Filler/InfeedCount,9,Double
4689,Line2/Filler/InfeedCount,10,Double
4698,Line2/Filler/InfeedCount,0,Double
4707,Line2/Filler/InfeedCount,1,Double
4716,Line2/Filler/InfeedCount,2,Double
4725,Line2/Filler/InfeedCount,3,Double
4734,Line2/Filler/InfeedCount,4,Double
4743,Line2/Filler/InfeedCount,5,Double
4752,Line2/Filler/InfeedCount,6,Double
4761,Line2/Filler/InfeedCount,7,Double
4770,Line2/Filler/InfeedCount,8,Double
4779,Line2/Filler/InfeedCount,9,Double
4788,Line2/Filler/InfeedCount,10,Double
4797,Line2/Filler/InfeedCount,0,Double
4806,Line2/Filler/InfeedCount,0,Double
4815,Line2/Filler/InfeedCount,0,Double
4824,Line2/Filler/InfeedCount,0,Double
4833,Line2/Filler/InfeedCount,0,Double
4842,Line2/Filler/InfeedCount,0,Double
4851,Line2/Filler/InfeedCount,0,Double
4860,Line2/Filler/InfeedCount,0,Double
4869,Line2/Filler/InfeedCount,0,Double
4878,Line2/Filler/InfeedCount,0,Double
4887,Line2/Filler/InfeedCount,1,Double
4896,Line2/Filler/InfeedCount,2,Double
4905,Line2/Filler/InfeedCount,3,Double
4914,Line2/Filler/InfeedCount,4,Double
4923,Line2/Filler/InfeedCount,5,Double
4932,Line2/Filler/InfeedCount,6,Double
4941,Line2/Filler/InfeedCount,7,Double
4950,Line2/Filler/InfeedCount,8,Double
4959,Line2/Filler/InfeedCount,9,Double
4968,Line2/Filler/InfeedCount,10,Double
4977,Line2/Filler/InfeedCount,0,Double
4986,Line2/Filler/InfeedCount,1,Double
4995,Line2/Filler/InfeedCount,2,Double
5004,Line2/Filler/InfeedCount,3,Double
5013,Line2/Filler/InfeedCount,4,Double
5022,Line2/Filler/InfeedCount,5,Double
5031,Line2/Filler/InfeedCount,6,Double
5040,Line2/Filler/InfeedCount,7,Double
5049,Line2/Filler/InfeedCount,8,Double
5058,Line2/Filler/InfeedCount,9,Double
5067,Line2/Filler/InfeedCount,10,Double
5076,Line2/Filler/InfeedCount,0,Double
5085,Line2/Filler/InfeedCount,1,Double
5094,Line2/Filler/InfeedCount,2,Double
5103,Line2/Filler/InfeedCount,3,Double
5112,Line2/Filler/InfeedCount,4,Double
5121,Line2/Filler/InfeedCount,5,Double
5130,Line2/Filler/InfeedCount,6,Double
5139,Line2/Filler/InfeedCount,7,Double
5148,Line2/Filler/InfeedCount,8,Double
5157,Line2/Filler/InfeedCount,9,Double
5166,Line2/Filler/InfeedCount,10,Double
5175,Line2/Filler/InfeedCount,0,Double
5184,Line2/Filler/InfeedCount,1,Double
5193,Line2/Filler/InfeedCount,2,Double
5202,Line2/Filler/InfeedCount,3,Double
5211,Line2/Filler/InfeedCount,4,Double
5220,Line2/Filler/InfeedCount,5,Double
5229,Line2/Filler/InfeedCount,6,Double
5238,Line2/Filler/InfeedCount,7,Double
5247,Line2/Filler/InfeedCount,8,Double
5256,Line2/Filler/InfeedCount,9,Double
5265,Line2/Filler/InfeedCount,0,Double
5274,Line2/Filler/InfeedCount,0,Double
5283,Line2/Filler/InfeedCount,0,Double
5292,Line2/Filler/InfeedCount,0,Double
5301,Line2/Filler/InfeedCount,0,Double
5310,Line2/Filler/InfeedCount,0,Double
5319,Line2/Filler/InfeedCount,0,Double
5328,Line2/Filler/InfeedCount,0,Double
5337,Line2/Filler/InfeedCount,0,Double
5346,Line2/Filler/InfeedCount,0,Double
1,Line2/Filler/State,0,Double
10,Line2/Filler/State,1,Double
19,Line2/Filler/State,1,Double
28,Line2/Filler/State,1,Double
37,Line2/Filler/State,1,Double
46,Line2/Filler/State,1,Double
55,Line2/Filler/State,1,Double
64,Line2/Filler/State,1,Double
73,Line2/Filler/State,1,Double
82,Line2/Filler/State,1,Double
91,Line2/Filler/State,1,Double
100,Line2/Filler/State,1,Double
109,Line2/Filler/State,1,Double
118,Line2/Filler/State,1,Double
127,Line2/Filler/State,1,Double
136,Line2/Filler/State,1,Double
145,Line2/Filler/State,1,Double
154,Line2/Filler/State,1,Double
163,Line2/Filler/State,1,Double
172,Line2/Filler/State,1,Double
181,Line2/Filler/State,1,Double
190,Line2/Filler/State,1,Double
199,Line2/Filler/State,1,Double
208,Line2/Filler/State,12,Double
217,Line2/Filler/State,12,Double
226,Line2/Filler/State,12,Double
235,Line2/Filler/State,12,Double
244,Line2/Filler/State,12,Double
253,Line2/Filler/State,12,Double
262,Line2/Filler/State,12,Double
271,Line2/Filler/State,12,Double
280,Line2/Filler/State,12,Double
289,Line2/Filler/State,12,Double
298,Line2/Filler/State,1,Double
307,Line2/Filler/State,1,Double
316,Line2/Filler/State,1,Double
325,Line2/Filler/State,1,Double
334,Line2/Filler/State,1,Double
343,Line2/Filler/State,1,Double
352,Line2/Filler/State,1,Double
361,Line2/Filler/State,1,Double
370,Line2/Filler/State,1,Double
379,Line2/Filler/State,1,Double
388,Line2/Filler/State,1,Double
397,Line2/Filler/State,1,Double
406,Line2/Filler/State,1,Double
415,Line2/Filler/State,1,Double
424,Line2/Filler/State,1,Double
433,Line2/Filler/State,1,Double
442,Line2/Filler/State,1,Double
451,Line2/Filler/State,1,Double
460,Line2/Filler/State,1,Double
469,Line2/Filler/State,1,Double
478,Line2/Filler/State,1,Double
487,Line2/Filler/State,1,Double
496,Line2/Filler/State,1,Double
505,Line2/Filler/State,1,Double
514,Line2/Filler/State,1,Double
523,Line2/Filler/State,1,Double
532,Line2/Filler/State,1,Double
541,Line2/Filler/State,1,Double
550,Line2/Filler/State,1,Double
559,Line2/Filler/State,1,Double
568,Line2/Filler/State,1,Double
577,Line2/Filler/State,1,Double
586,Line2/Filler/State,1,Double
595,Line2/Filler/State,1,Double
604,Line2/Filler/State,1,Double
613,Line2/Filler/State,1,Double
622,Line2/Filler/State,1,Double
631,Line2/Filler/State,1,Double
640,Line2/Filler/State,1,Double
649,Line2/Filler/State,1,Double
658,Line2/Filler/State,1,Double
667,Line2/Filler/State,1,Double
676,Line2/Filler/State,1,Double
685,Line2/Filler/State,1,Double
694,Line2/Filler/State,13,Double
703,Line2/Filler/State,13,Double
712,Line2/Filler/State,13,Double
721,Line2/Filler/State,13,Double
730,Line2/Filler/State,13,Double
739,Line2/Filler/State,13,Double
748,Line2/Filler/State,13,Double
757,Line2/Filler/State,13,Double
766,Line2/Filler/State,13,Double
775,Line2/Filler/State,13,Double
784,Line2/Filler/State,13,Double
793,Line2/Filler/State,13,Double
802,Line2/Filler/State,13,Double
811,Line2/Filler/State,13,Double
820,Line2/Filler/State,13,Double
829,Line2/Filler/State,13,Double
838,Line2/Filler/State,13,Double
847,Line2/Filler/State,13,Double
856,Line2/Filler/State,13,Double
865,Line2/Filler/State,13,Double
874,Line2/Filler/State,1,Double
883,Line2/Filler/State,1,Double
892,Line2/Filler/State,1,Double
901,Line2/Filler/State,1,Double
910,Line2/Filler/State,1,Double
919,Line2/Filler/State,1,Double
928,Line2/Filler/State,1,Double
937,Line2/Filler/State,1,Double
946,Line2/Filler/State,1,Double
955,Line2/Filler/State,1,Double
964,Line2/Filler/State,1,Double
973,Line2/Filler/State,1,Double
982,Line2/Filler/State,1,Double
991,Line2/Filler/State,1,Double
1000,Line2/Filler/State,1,Double
1009,Line2/Filler/State,1,Double
1018,Line2/Filler/State,1,Double
1027,Line2/Filler/State,1,Double
1036,Line2/Filler/State,1,Double
1045,Line2/Filler/State,1,Double
1054,Line2/Filler/State,1,Double
1063,Line2/Filler/State,1,Double
1072,Line2/Filler/State,1,Double
1081,Line2/Filler/State,1,Double
1090,Line2/Filler/State,1,Double
1099,Line2/Filler/State,1,Double
1108,Line2/Filler/State,1,Double
1117,Line2/Filler/State,1,Double
1126,Line2/Filler/State,5,Double
1135,Line2/Filler/State,5,Double
1144,Line2/Filler/State,5,Double
1153,Line2/Filler/State,5,Double
1162,Line2/Filler/State,5,Double
1171,Line2/Filler/State,5,Double
1180,Line2/Filler/State,5,Double
1189,Line2/Filler/State,5,Double
1198,Line2/Filler/State,5,Double
1207,Line2/Filler/State,5,Double
1216,Line2/Filler/State,5,Double
1225,Line2/Filler/State,5,Double
