Time Interval, Browse Path, Value Source, Data Type
2853,Line1/Filler/InfeedCount,5,UInt32
2853,Line2/Filler/InfeedCount,8,UInt32
2854,Line1/Filler/State,1,UInt32
2854,Line2/Filler/State,1,UInt32
2856,Line1/CasePacker/WasteCount,0,UInt32
2856,Line2/CasePacker/WasteCount,0,UInt32
2857,Line1/CasePacker/State,1,UInt32
2857,Line2/CasePacker/State,1,UInt32
2859,Line1/Palletizer/OutfeedCount,8,UInt32
2859,Line2/Palletizer/OutfeedCount,8,UInt32
2860,Line1/Palletizer/State,1,UInt32
2860,Line2/Palletizer/State,1,UInt32
2862,Line1/Filler/InfeedCount,6,UInt32
2862,Line2/Filler/InfeedCount,9,UInt32
2863,Line1/Filler/State,1,UInt32
2863,Line2/Filler/State,1,UInt32
2865,Line1/CasePacker/WasteCount,0,UInt32
2865,Line2/CasePacker/WasteCount,0,UInt32
2866,Line1/CasePacker/State,1,UInt32
2866,Line2/CasePacker/State,1,UInt32
2868,Line1/Palletizer/OutfeedCount,9,UInt32
2868,Line2/Palletizer/OutfeedCount,9,UInt32
2869,Line1/Palletizer/State,1,UInt32
2869,Line2/Palletizer/State,1,UInt32
2871,Line1/Filler/InfeedCount,7,UInt32
2871,Line2/Filler/InfeedCount,10,UInt32
2872,Line1/Filler/State,1,UInt32
2872,Line2/Filler/State,1,UInt32
2874,Line1/CasePacker/WasteCount,0,UInt32
2874,Line2/CasePacker/WasteCount,0,UInt32
2875,Line1/CasePacker/State,1,UInt32
2875,Line2/CasePacker/State,1,UInt32
2877,Line1/Palletizer/OutfeedCount,10,UInt32
2877,Line2/Palletizer/OutfeedCount,10,UInt32
2878,Line1/Palletizer/State,1,UInt32
2878,Line2/Palletizer/State,1,UInt32
2880,Line1/Filler/InfeedCount,8,UInt32
2880,Line2/Filler/InfeedCount,0,UInt32
2881,Line1/Filler/State,1,UInt32
2881,Line2/Filler/State,12,UInt32
2883,Line1/CasePacker/WasteCount,0,UInt32
2883,Line2/CasePacker/WasteCount,0,UInt32
2884,Line1/CasePacker/State,1,UInt32
2884,Line2/CasePacker/State,1,UInt32
2886,Line1/Palletizer/OutfeedCount,0,UInt32
2886,Line2/Palletizer/OutfeedCount,0,UInt32
2887,Line1/Palletizer/State,13,UInt32
2887,Line2/Palletizer/State,1,UInt32
2889,Line1/Filler/InfeedCount,9,UInt32
2889,Line2/Filler/InfeedCount,0,UInt32
2890,Line1/Filler/State,1,UInt32
2890,Line2/Filler/State,12,UInt32
2892,Line1/CasePacker/WasteCount,0,UInt32
2892,Line2/CasePacker/WasteCount,0,UInt32
2893,Line1/CasePacker/State,1,UInt32
2893,Line2/CasePacker/State,1,UInt32
2895,Line1/Palletizer/OutfeedCount,0,UInt32
2895,Line2/Palletizer/OutfeedCount,1,UInt32
2896,Line1/Palletizer/State,13,UInt32
2896,Line2/Palletizer/State,1,UInt32
2898,Line1/Filler/InfeedCount,10,UInt32
2898,Line2/Filler/InfeedCount,0,UInt32
2899,Line1/Filler/State,1,UInt32
2899,Line2/Filler/State,12,UInt32
2901,Line1/CasePacker/WasteCount,0,UInt32
2901,Line2/CasePacker/WasteCount,0,UInt32
2902,Line1/CasePacker/State,1,UInt32
2902,Line2/CasePacker/State,1,UInt32
2904,Line1/Palletizer/OutfeedCount,0,UInt32
2904,Line2/Palletizer/OutfeedCount,2,UInt32
2905,Line1/Palletizer/State,13,UInt32
2905,Line2/Palletizer/State,1,UInt32
2907,Line1/Filler/InfeedCount,0,UInt32
2907,Line2/Filler/InfeedCount,0,UInt32
2908,Line1/Filler/State,1,UInt32
2908,Line2/Filler/State,12,UInt32
2910,Line1/CasePacker/WasteCount,0,UInt32
2910,Line2/CasePacker/WasteCount,0,UInt32
2911,Line1/CasePacker/State,5,UInt32
2911,Line2/CasePacker/State,1,UInt32
2913,Line1/Palletizer/OutfeedCount,0,UInt32
2913,Line2/Palletizer/OutfeedCount,3,UInt32
2914,Line1/Palletizer/State,13,UInt32
2914,Line2/Palletizer/State,1,UInt32
2916,Line1/Filler/InfeedCount,1,UInt32
2916,Line2/Filler/InfeedCount,0,UInt32
2917,Line1/Filler/State,1,UInt32
2917,Line2/Filler/State,12,UInt32
2919,Line1/CasePacker/WasteCount,0,UInt32
2919,Line2/CasePacker/WasteCount,0,UInt32
2920,Line1/CasePacker/State,5,UInt32
2920,Line2/CasePacker/State,6,UInt32
2922,Line1/Palletizer/OutfeedCount,0,UInt32
2922,Line2/Palletizer/OutfeedCount,4,UInt32
2923,Line1/Palletizer/State,13,UInt32
2923,Line2/Palletizer/State,1,UInt32
2925,Line1/Filler/InfeedCount,2,UInt32
2925,Line2/Filler/InfeedCount,0,UInt32
2926,Line1/Filler/State,1,UInt32
2926,Line2/Filler/State,12,UInt32
2928,Line1/CasePacker/WasteCount,0,UInt32
2928,Line2/CasePacker/WasteCount,0,UInt32
2929,Line1/CasePacker/State,5,UInt32
2929,Line2/CasePacker/State,6,UInt32
2931,Line1/Palletizer/OutfeedCount,0,UInt32
2931,Line2/Palletizer/OutfeedCount,5,UInt32
2932,Line1/Palletizer/State,13,UInt32
2932,Line2/Palletizer/State,1,UInt32
2934,Line1/Filler/InfeedCount,3,UInt32
2934,Line2/Filler/InfeedCount,0,UInt32
2935,Line1/Filler/State,1,UInt32
2935,Line2/Filler/State,12,UInt32
2937,Line1/CasePacker/WasteCount,1,UInt32
2937,Line2/CasePacker/WasteCount,0,UInt32
2938,Line1/CasePacker/State,5,UInt32
2938,Line2/CasePacker/State,6,UInt32
2940,Line1/Palletizer/OutfeedCount,0,UInt32
2940,Line2/Palletizer/OutfeedCount,6,UInt32
2941,Line1/Palletizer/State,13,UInt32
2941,Line2/Palletizer/State,1,UInt32
2943,Line1/Filler/InfeedCount,4,UInt32
2943,Line2/Filler/InfeedCount,0,UInt32
2944,Line1/Filler/State,1,UInt32
2944,Line2/Filler/State,12,UInt32
2946,Line1/CasePacker/WasteCount,2,UInt32
2946,Line2/CasePacker/WasteCount,0,UInt32
2947,Line1/CasePacker/State,5,UInt32
2947,Line2/CasePacker/State,6,UInt32
2949,Line1/Palletizer/OutfeedCount,0,UInt32
2949,Line2/Palletizer/OutfeedCount,7,UInt32
2950,Line1/Palletizer/State,13,UInt32
2950,Line2/Palletizer/State,1,UInt32
2952,Line1/Filler/InfeedCount,0,UInt32
2952,Line2/Filler/InfeedCount,0,UInt32
2953,Line1/Filler/State,5,UInt32
2953,Line2/Filler/State,12,UInt32
2955,Line1/CasePacker/WasteCount,3,UInt32
2955,Line2/CasePacker/WasteCount,0,UInt32
2956,Line1/CasePacker/State,5,UInt32
2956,Line2/CasePacker/State,6,UInt32
2958,Line1/Palletizer/OutfeedCount,0,UInt32
2958,Line2/Palletizer/OutfeedCount,8,UInt32
2959,Line1/Palletizer/State,13,UInt32
2959,Line2/Palletizer/State,1,UInt32
2961,Line1/Filler/InfeedCount,0,UInt32
2961,Line2/Filler/InfeedCount,0,UInt32
2962,Line1/Filler/State,5,UInt32
2962,Line2/Filler/State,12,UInt32
2964,Line1/CasePacker/WasteCount,4,UInt32
2964,Line2/CasePacker/WasteCount,0,UInt32
2965,Line1/CasePacker/State,5,UInt32
2965,Line2/CasePacker/State,6,UInt32
2967,Line1/Palletizer/OutfeedCount,0,UInt32
2967,Line2/Palletizer/OutfeedCount,9,UInt32
2968,Line1/Palletizer/State,13,UInt32
2968,Line2/Palletizer/State,1,UInt32
2970,Line1/Filler/InfeedCount,0,UInt32
2970,Line2/Filler/InfeedCount,0,UInt32
2971,Line1/Filler/State,5,UInt32
2971,Line2/Filler/State,1,UInt32
2973,Line1/CasePacker/WasteCount,5,UInt32
2973,Line2/CasePacker/WasteCount,0,UInt32
2974,Line1/CasePacker/State,5,UInt32
2974,Line2/CasePacker/State,6,UInt32
2976,Line1/Palletizer/OutfeedCount,0,UInt32
2976,Line2/Palletizer/OutfeedCount,10,UInt32
2977,Line1/Palletizer/State,13,UInt32
2977,Line2/Palletizer/State,1,UInt32
2979,Line1/Filler/InfeedCount,0,UInt32
2979,Line2/Filler/InfeedCount,1,UInt32
2980,Line1/Filler/State,5,UInt32
2980,Line2/Filler/State,1,UInt32
2982,Line1/CasePacker/WasteCount,0,UInt32
2982,Line2/CasePacker/WasteCount,0,UInt32
2983,Line1/CasePacker/State,5,UInt32
2983,Line2/CasePacker/State,6,UInt32
2985,Line1/Palletizer/OutfeedCount,0,UInt32
2985,Line2/Palletizer/OutfeedCount,0,UInt32
2986,Line1/Palletizer/State,13,UInt32
2986,Line2/Palletizer/State,6,UInt32
2988,Line1/Filler/InfeedCount,0,UInt32
2988,Line2/Filler/InfeedCount,2,UInt32
2989,Line1/Filler/State,5,UInt32
2989,Line2/Filler/State,1,UInt32
2991,Line1/CasePacker/WasteCount,0,UInt32
2991,Line2/CasePacker/WasteCount,0,UInt32
2992,Line1/CasePacker/State,5,UInt32
2992,Line2/CasePacker/State,6,UInt32
2994,Line1/Palletizer/OutfeedCount,0,UInt32
2994,Line2/Palletizer/OutfeedCount,0,UInt32
2995,Line1/Palletizer/State,13,UInt32
2995,Line2/Palletizer/State,6,UInt32
2997,Line1/Filler/InfeedCount,0,UInt32
2997,Line2/Filler/InfeedCount,3,UInt32
2998,Line1/Filler/State,5,UInt32
2998,Line2/Filler/State,1,UInt32
3000,Line1/CasePacker/WasteCount,0,UInt32
3000,Line2/CasePacker/WasteCount,0,UInt32
3001,Line1/CasePacker/State,5,UInt32
3001,Line2/CasePacker/State,6,UInt32
3003,Line1/Palletizer/OutfeedCount,0,UInt32
3003,Line2/Palletizer/OutfeedCount,0,UInt32
3004,Line1/Palletizer/State,13,UInt32
3004,Line2/Palletizer/State,6,UInt32
3006,Line1/Filler/InfeedCount,0,UInt32
3006,Line2/Filler/InfeedCount,4,UInt32
3007,Line1/Filler/State,5,UInt32
3007,Line2/Filler/State,1,UInt32
3009,Line1/CasePacker/WasteCount,0,UInt32
3009,Line2/CasePacker/WasteCount,0,UInt32
3010,Line1/CasePacker/State,5,UInt32
3010,Line2/CasePacker/State,1,UInt32
3012,Line1/Palletizer/OutfeedCount,0,UInt32
3012,Line2/Palletizer/OutfeedCount,0,UInt32
3013,Line1/Palletizer/State,13,UInt32
3013,Line2/Palletizer/State,6,UInt32
3015,Line1/Filler/InfeedCount,0,UInt32
3015,Line2/Filler/InfeedCount,5,UInt32
3016,Line1/Filler/State,5,UInt32
3016,Line2/Filler/State,1,UInt32
3018,Line1/CasePacker/WasteCount,0,UInt32
3018,Line2/CasePacker/WasteCount,0,UInt32
3019,Line1/CasePacker/State,5,UInt32
3019,Line2/CasePacker/State,1,UInt32
3021,Line1/Palletizer/OutfeedCount,0,UInt32
3021,Line2/Palletizer/OutfeedCount,0,UInt32
3022,Line1/Palletizer/State,13,UInt32
3022,Line2/Palletizer/State,6,UInt32
3024,Line1/Filler/InfeedCount,0,UInt32
3024,Line2/Filler/InfeedCount,6,UInt32
3025,Line1/Filler/State,5,UInt32
3025,Line2/Filler/State,1,UInt32
3027,Line1/CasePacker/WasteCount,0,UInt32
3027,Line2/CasePacker/WasteCount,0,UInt32
3028,Line1/CasePacker/State,5,UInt32
3028,Line2/CasePacker/State,1,UInt32
3030,Line1/Palletizer/OutfeedCount,0,UInt32
3030,Line2/Palletizer/OutfeedCount,0,UInt32
3031,Line1/Palletizer/State,13,UInt32
3031,Line2/Palletizer/State,6,UInt32
3033,Line1/Filler/InfeedCount,0,UInt32
3033,Line2/Filler/InfeedCount,7,UInt32
3034,Line1/Filler/State,5,UInt32
3034,Line2/Filler/State,1,UInt32
3036,Line1/CasePacker/WasteCount,0,UInt32
3036,Line2/CasePacker/WasteCount,0,UInt32
3037,Line1/CasePacker/State,5,UInt32
3037,Line2/CasePacker/State,1,UInt32
3039,Line1/Palletizer/OutfeedCount,0,UInt32
3039,Line2/Palletizer/OutfeedCount,0,UInt32
3040,Line1/Palletizer/State,13,UInt32
3040,Line2/Palletizer/State,6,UInt32
3042,Line1/Filler/InfeedCount,0,UInt32
3042,Line2/Filler/InfeedCount,8,UInt32
3043,Line1/Filler/State,5,UInt32
3043,Line2/Filler/State,1,UInt32
3045,Line1/CasePacker/WasteCount,0,UInt32
3045,Line2/CasePacker/WasteCount,0,UInt32
3046,Line1/CasePacker/State,5,UInt32
3046,Line2/CasePacker/State,1,UInt32
3048,Line1/Palletizer/OutfeedCount,0,UInt32
3048,Line2/Palletizer/OutfeedCount,0,UInt32
3049,Line1/Palletizer/State,13,UInt32
3049,Line2/Palletizer/State,6,UInt32
3051,Line1/Filler/InfeedCount,0,UInt32
3051,Line2/Filler/InfeedCount,9,UInt32
3052,Line1/Filler/State,5,UInt32
3052,Line2/Filler/State,1,UInt32
3054,Line1/CasePacker/WasteCount,0,UInt32
3054,Line2/CasePacker/WasteCount,0,UInt32
3055,Line1/CasePacker/State,5,UInt32
3055,Line2/CasePacker/State,1,UInt32
3057,Line1/Palletizer/OutfeedCount,0,UInt32
3057,Line2/Palletizer/OutfeedCount,0,UInt32
3058,Line1/Palletizer/State,13,UInt32
3058,Line2/Palletizer/State,6,UInt32
3060,Line1/Filler/InfeedCount,0,UInt32
3060,Line2/Filler/InfeedCount,10,UInt32
3061,Line1/Filler/State,5,UInt32
3061,Line2/Filler/State,1,UInt32
3063,Line1/CasePacker/WasteCount,0,UInt32
3063,Line2/CasePacker/WasteCount,0,UInt32
3064,Line1/CasePacker/State,5,UInt32
3064,Line2/CasePacker/State,1,UInt32
3066,Line1/Palletizer/OutfeedCount,0,UInt32
3066,Line2/Palletizer/OutfeedCount,0,UInt32
3067,Line1/Palletizer/State,13,UInt32
3067,Line2/Palletizer/State,6,UInt32
3069,Line1/Filler/InfeedCount,0,UInt32
3069,Line2/Filler/InfeedCount,0,UInt32
3070,Line1/Filler/State,5,UInt32
3070,Line2/Filler/State,1,UInt32
3072,Line1/CasePacker/WasteCount,0,UInt32
3072,Line2/CasePacker/WasteCount,0,UInt32
3073,Line1/CasePacker/State,5,UInt32
3073,Line2/CasePacker/State,1,UInt32
3075,Line1/Palletizer/OutfeedCount,0,UInt32
3075,Line2/Palletizer/OutfeedCount,0,UInt32
3076,Line1/Palletizer/State,13,UInt32
3076,Line2/Palletizer/State,1,UInt32
3078,Line1/Filler/InfeedCount,0,UInt32
3078,Line2/Filler/InfeedCount,1,UInt32
3079,Line1/Filler/State,5,UInt32
3079,Line2/Filler/State,1,UInt32
3081,Line1/CasePacker/WasteCount,0,UInt32
3081,Line2/CasePacker/WasteCount,0,UInt32
3082,Line1/CasePacker/State,5,UInt32
3082,Line2/CasePacker/State,1,UInt32
3084,Line1/Palletizer/OutfeedCount,0,UInt32
3084,Line2/Palletizer/OutfeedCount,1,UInt32
3085,Line1/Palletizer/State,13,UInt32
3085,Line2/Palletizer/State,1,UInt32
3087,Line1/Filler/InfeedCount,0,UInt32
3087,Line2/Filler/InfeedCount,2,UInt32
3088,Line1/Filler/State,1,UInt32
3088,Line2/Filler/State,1,UInt32
3090,Line1/CasePacker/WasteCount,0,UInt32
3090,Line2/CasePacker/WasteCount,0,UInt32
3091,Line1/CasePacker/State,1,UInt32
3091,Line2/CasePacker/State,1,UInt32
3093,Line1/Palletizer/OutfeedCount,0,UInt32
3093,Line2/Palletizer/OutfeedCount,2,UInt32
3094,Line1/Palletizer/State,6,UInt32
3094,Line2/Palletizer/State,1,UInt32
3096,Line1/Filler/InfeedCount,1,UInt32
3096,Line2/Filler/InfeedCount,3,UInt32
3097,Line1/Filler/State,1,UInt32
3097,Line2/Filler/State,1,UInt32
3099,Line1/CasePacker/WasteCount,0,UInt32
3099,Line2/CasePacker/WasteCount,0,UInt32
3100,Line1/CasePacker/State,1,UInt32
3100,Line2/CasePacker/State,1,UInt32
3102,Line1/Palletizer/OutfeedCount,0,UInt32
3102,Line2/Palletizer/OutfeedCount,3,UInt32
3103,Line1/Palletizer/State,6,UInt32
3103,Line2/Palletizer/State,1,UInt32
3105,Line1/Filler/InfeedCount,2,UInt32
3105,Line2/Filler/InfeedCount,4,UInt32
3106,Line1/Filler/State,1,UInt32
3106,Line2/Filler/State,1,UInt32
3108,Line1/CasePacker/WasteCount,0,UInt32
3108,Line2/CasePacker/WasteCount,0,UInt32
3109,Line1/CasePacker/State,1,UInt32
3109,Line2/CasePacker/State,1,UInt32
3111,Line1/Palletizer/OutfeedCount,0,UInt32
3111,Line2/Palletizer/OutfeedCount,4,UInt32
3112,Line1/Palletizer/State,6,UInt32
3112,Line2/Palletizer/State,1,UInt32
3114,Line1/Filler/InfeedCount,3,UInt32
3114,Line2/Filler/InfeedCount,5,UInt32
3115,Line1/Filler/State,1,UInt32
3115,Line2/Filler/State,1,UInt32
3117,Line1/CasePacker/WasteCount,0,UInt32
3117,Line2/CasePacker/WasteCount,0,UInt32
3118,Line1/CasePacker/State,1,UInt32
3118,Line2/CasePacker/State,1,UInt32
3120,Line1/Palletizer/OutfeedCount,0,UInt32
3120,Line2/Palletizer/OutfeedCount,5,UInt32
3121,Line1/Palletizer/State,6,UInt32
3121,Line2/Palletizer/State,1,UInt32
3123,Line1/Filler/InfeedCount,4,UInt32
3123,Line2/Filler/InfeedCount,6,UInt32
3124,Line1/Filler/State,1,UInt32
3124,Line2/Filler/State,1,UInt32
3126,Line1/CasePacker/WasteCount,0,UInt32
3126,Line2/CasePacker/WasteCount,0,UInt32
3127,Line1/CasePacker/State,1,UInt32
3127,Line2/CasePacker/State,1,UInt32
3129,Line1/Palletizer/OutfeedCount,0,UInt32
3129,Line2/Palletizer/OutfeedCount,6,UInt32
3130,Line1/Palletizer/State,6,UInt32
3130,Line2/Palletizer/State,1,UInt32
3132,Line1/Filler/InfeedCount,5,UInt32
3132,Line2/Filler/InfeedCount,7,UInt32
3133,Line1/Filler/State,1,UInt32
3133,Line2/Filler/State,1,UInt32
3135,Line1/CasePacker/WasteCount,0,UInt32
3135,Line2/CasePacker/WasteCount,0,UInt32
3136,Line1/CasePacker/State,1,UInt32
3136,Line2/CasePacker/State,1,UInt32
3138,Line1/Palletizer/OutfeedCount,5,UInt32
3138,Line2/Palletizer/OutfeedCount,7,UInt32
3139,Line1/Palletizer/State,1,UInt32
3139,Line2/Palletizer/State,1,UInt32
3141,Line1/Filler/InfeedCount,6,UInt32
3141,Line2/Filler/InfeedCount,8,UInt32
3142,Line1/Filler/State,1,UInt32
3142,Line2/Filler/State,1,UInt32
3144,Line1/CasePacker/WasteCount,0,UInt32
3144,Line2/CasePacker/WasteCount,0,UInt32
3145,Line1/CasePacker/State,1,UInt32
3145,Line2/CasePacker/State,1,UInt32
3147,Line1/Palletizer/OutfeedCount,6,UInt32
3147,Line2/Palletizer/OutfeedCount,8,UInt32
3148,Line1/Palletizer/State,1,UInt32
3148,Line2/Palletizer/State,1,UInt32
3150,Line1/Filler/InfeedCount,7,UInt32
3150,Line2/Filler/InfeedCount,9,UInt32
3151,Line1/Filler/State,1,UInt32
3151,Line2/Filler/State,1,UInt32
3153,Line1/CasePacker/WasteCount,1,UInt32
3153,Line2/CasePacker/WasteCount,0,UInt32
3154,Line1/CasePacker/State,1,UInt32
3154,Line2/CasePacker/State,1,UInt32
3156,Line1/Palletizer/OutfeedCount,7,UInt32
3156,Line2/Palletizer/OutfeedCount,9,UInt32
3157,Line1/Palletizer/State,1,UInt32
3157,Line2/Palletizer/State,1,UInt32
3159,Line1/Filler/InfeedCount,8,UInt32
3159,Line2/Filler/InfeedCount,10,UInt32
3160,Line1/Filler/State,1,UInt32
3160,Line2/Filler/State,1,UInt32
3162,Line1/CasePacker/WasteCount,0,UInt32
3162,Line2/CasePacker/WasteCount,0,UInt32
3163,Line1/CasePacker/State,1,UInt32
3163,Line2/CasePacker/State,1,UInt32
3165,Line1/Palletizer/OutfeedCount,8,UInt32
3165,Line2/Palletizer/OutfeedCount,10,UInt32
3166,Line1/Palletizer/State,1,UInt32
3166,Line2/Palletizer/State,1,UInt32
3168,Line1/Filler/InfeedCount,9,UInt32
3168,Line2/Filler/InfeedCount,0,UInt32
3169,Line1/Filler/State,1,UInt32
3169,Line2/Filler/State,1,UInt32
3171,Line1/CasePacker/WasteCount,0,UInt32
3171,Line2/CasePacker/WasteCount,0,UInt32
3172,Line1/CasePacker/State,1,UInt32
3172,Line2/CasePacker/State,13,UInt32
3174,Line1/Palletizer/OutfeedCount,9,UInt32
3174,Line2/Palletizer/OutfeedCount,0,UInt32
3175,Line1/Palletizer/State,1,UInt32
3175,Line2/Palletizer/State,1,UInt32
3177,Line1/Filler/InfeedCount,10,UInt32
3177,Line2/Filler/InfeedCount,1,UInt32
3178,Line1/Filler/State,1,UInt32
3178,Line2/Filler/State,1,UInt32
3180,Line1/CasePacker/WasteCount,0,UInt32
3180,Line2/CasePacker/WasteCount,0,UInt32
3181,Line1/CasePacker/State,1,UInt32
3181,Line2/CasePacker/State,13,UInt32
3183,Line1/Palletizer/OutfeedCount,10,UInt32
3183,Line2/Palletizer/OutfeedCount,1,UInt32
3184,Line1/Palletizer/State,1,UInt32
3184,Line2/Palletizer/State,1,UInt32
3186,Line1/Filler/InfeedCount,0,UInt32
3186,Line2/Filler/InfeedCount,2,UInt32
3187,Line1/Filler/State,1,UInt32
3187,Line2/Filler/State,1,UInt32
3189,Line1/CasePacker/WasteCount,0,UInt32
3189,Line2/CasePacker/WasteCount,0,UInt32
3190,Line1/CasePacker/State,1,UInt32
3190,Line2/CasePacker/State,13,UInt32
3192,Line1/Palletizer/OutfeedCount,0,UInt32
3192,Line2/Palletizer/OutfeedCount,2,UInt32
3193,Line1/Palletizer/State,1,UInt32
3193,Line2/Palletizer/State,1,UInt32
3195,Line1/Filler/InfeedCount,1,UInt32
3195,Line2/Filler/InfeedCount,3,UInt32
3196,Line1/Filler/State,1,UInt32
3196,Line2/Filler/State,1,UInt32
3198,Line1/CasePacker/WasteCount,0,UInt32
3198,Line2/CasePacker/WasteCount,0,UInt32
3199,Line1/CasePacker/State,1,UInt32
3199,Line2/CasePacker/State,13,UInt32
3201,Line1/Palletizer/OutfeedCount,1,UInt32
3201,Line2/Palletizer/OutfeedCount,3,UInt32
3202,Line1/Palletizer/State,1,UInt32
3202,Line2/Palletizer/State,1,UInt32
3204,Line1/Filler/InfeedCount,2,UInt32
3204,Line2/Filler/InfeedCount,4,UInt32
3205,Line1/Filler/State,1,UInt32
3205,Line2/Filler/State,1,UInt32
3207,Line1/CasePacker/WasteCount,0,UInt32
3207,Line2/CasePacker/WasteCount,0,UInt32
3208,Line1/CasePacker/State,1,UInt32
3208,Line2/CasePacker/State,13,UInt32
3210,Line1/Palletizer/OutfeedCount,2,UInt32
3210,Line2/Palletizer/OutfeedCount,4,UInt32
3211,Line1/Palletizer/State,1,UInt32
3211,Line2/Palletizer/State,1,UInt32
3213,Line1/Filler/InfeedCount,3,UInt32
3213,Line2/Filler/InfeedCount,5,UInt32
3214,Line1/Filler/State,1,UInt32
3214,Line2/Filler/State,1,UInt32
3216,Line1/CasePacker/WasteCount,0,UInt32
3216,Line2/CasePacker/WasteCount,0,UInt32
3217,Line1/CasePacker/State,1,UInt32
3217,Line2/CasePacker/State,1,UInt32
3219,Line1/Palletizer/OutfeedCount,3,UInt32
3219,Line2/Palletizer/OutfeedCount,0,UInt32
3220,Line1/Palletizer/State,1,UInt32
3220,Line2/Palletizer/State,6,UInt32
3222,Line1/Filler/InfeedCount,4,UInt32
3222,Line2/Filler/InfeedCount,6,UInt32
3223,Line1/Filler/State,1,UInt32
3223,Line2/Filler/State,1,UInt32
3225,Line1/CasePacker/WasteCount,0,UInt32
3225,Line2/CasePacker/WasteCount,0,UInt32
3226,Line1/CasePacker/State,1,UInt32
3226,Line2/CasePacker/State,1,UInt32
3228,Line1/Palletizer/OutfeedCount,4,UInt32
3228,Line2/Palletizer/OutfeedCount,0,UInt32
3229,Line1/Palletizer/State,1,UInt32
3229,Line2/Palletizer/State,6,UInt32
3231,Line1/Filler/InfeedCount,5,UInt32
3231,Line2/Filler/InfeedCount,7,UInt32
3232,Line1/Filler/State,1,UInt32
3232,Line2/Filler/State,1,UInt32
3234,Line1/CasePacker/WasteCount,0,UInt32
3234,Line2/CasePacker/WasteCount,0,UInt32
3235,Line1/CasePacker/State,1,UInt32
3235,Line2/CasePacker/State,1,UInt32
3237,Line1/Palletizer/OutfeedCount,5,UInt32
3237,Line2/Palletizer/OutfeedCount,0,UInt32
3238,Line1/Palletizer/State,1,UInt32
3238,Line2/Palletizer/State,6,UInt32
3240,Line1/Filler/InfeedCount,6,UInt32
3240,Line2/Filler/InfeedCount,8,UInt32
3241,Line1/Filler/State,1,UInt32
3241,Line2/Filler/State,1,UInt32
3243,Line1/CasePacker/WasteCount,0,UInt32
3243,Line2/CasePacker/WasteCount,0,UInt32
3244,Line1/CasePacker/State,1,UInt32
3244,Line2/CasePacker/State,1,UInt32
3246,Line1/Palletizer/OutfeedCount,6,UInt32
3246,Line2/Palletizer/OutfeedCount,0,UInt32
3247,Line1/Palletizer/State,1,UInt32
3247,Line2/Palletizer/State,6,UInt32
3249,Line1/Filler/InfeedCount,7,UInt32
3249,Line2/Filler/InfeedCount,9,UInt32
3250,Line1/Filler/State,1,UInt32
3250,Line2/Filler/State,1,UInt32
3252,Line1/CasePacker/WasteCount,0,UInt32
3252,Line2/CasePacker/WasteCount,0,UInt32
3253,Line1/CasePacker/State,1,UInt32
3253,Line2/CasePacker/State,1,UInt32
3255,Line1/Palletizer/OutfeedCount,7,UInt32
3255,Line2/Palletizer/OutfeedCount,0,UInt32
3256,Line1/Palletizer/State,1,UInt32
3256,Line2/Palletizer/State,6,UInt32
3258,Line1/Filler/InfeedCount,8,UInt32
3258,Line2/Filler/InfeedCount,10,UInt32
3259,Line1/Filler/State,1,UInt32
3259,Line2/Filler/State,1,UInt32
3261,Line1/CasePacker/WasteCount,0,UInt32
3261,Line2/CasePacker/WasteCount,0,UInt32
3262,Line1/CasePacker/State,1,UInt32
3262,Line2/CasePacker/State,1,UInt32
3264,Line1/Palletizer/OutfeedCount,8,UInt32
3264,Line2/Palletizer/OutfeedCount,0,UInt32
3265,Line1/Palletizer/State,1,UInt32
3265,Line2/Palletizer/State,6,UInt32
3267,Line1/Filler/InfeedCount,9,UInt32
3267,Line2/Filler/InfeedCount,0,UInt32
3268,Line1/Filler/State,1,UInt32
3268,Line2/Filler/State,13,UInt32
3270,Line1/CasePacker/WasteCount,0,UInt32
3270,Line2/CasePacker/WasteCount,0,UInt32
3271,Line1/CasePacker/State,1,UInt32
3271,Line2/CasePacker/State,1,UInt32
3273,Line1/Palletizer/OutfeedCount,9,UInt32
3273,Line2/Palletizer/OutfeedCount,0,UInt32
3274,Line1/Palletizer/State,1,UInt32
3274,Line2/Palletizer/State,1,UInt32
3276,Line1/Filler/InfeedCount,10,UInt32
3276,Line2/Filler/InfeedCount,0,UInt32
3277,Line1/Filler/State,1,UInt32
3277,Line2/Filler/State,13,UInt32
3279,Line1/CasePacker/WasteCount,0,UInt32
3279,Line2/CasePacker/WasteCount,0,UInt32
3280,Line1/CasePacker/State,1,UInt32
3280,Line2/CasePacker/State,1,UInt32
3282,Line1/Palletizer/OutfeedCount,10,UInt32
3282,Line2/Palletizer/OutfeedCount,1,UInt32
3283,Line1/Palletizer/State,1,UInt32
3283,Line2/Palletizer/State,1,UInt32
3285,Line1/Filler/InfeedCount,0,UInt32
3285,Line2/Filler/InfeedCount,0,UInt32
3286,Line1/Filler/State,1,UInt32
3286,Line2/Filler/State,13,UInt32
3288,Line1/CasePacker/WasteCount,0,UInt32
3288,Line2/CasePacker/WasteCount,0,UInt32
3289,Line1/CasePacker/State,1,UInt32
3289,Line2/CasePacker/State,1,UInt32
3291,Line1/Palletizer/OutfeedCount,0,UInt32
3291,Line2/Palletizer/OutfeedCount,2,UInt32
